Time (h),ATCC_Glucose,ATCC_Lactate,ATCC_Pyruvate,MBM_NoCarbon,MBM_Glucose,MBM_Lactate,MBM_Pyruvate
10.65,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
10.700000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
10.75,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
10.8,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
10.850000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
10.9,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
10.950000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
11.0,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
11.05,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
11.100000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
11.15,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
11.200000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
11.25,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
11.3,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
11.350000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
11.4,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
11.450000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
11.5,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
11.55,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
11.600000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
11.65,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
11.700000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
11.75,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
11.8,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
11.850000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
11.9,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
11.950000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
12.0,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
12.05,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
12.100000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
12.15,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
12.200000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
12.25,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
12.3,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
12.350000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
12.4,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
12.450000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
12.5,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
12.55,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
12.600000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
12.65,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
12.700000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
12.75,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
12.8,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
12.850000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
12.9,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
12.950000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
13.0,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
13.05,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
13.100000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
13.15,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
13.200000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
13.25,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
13.3,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
13.350000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
13.4,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
13.450000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
13.5,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
13.55,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
13.600000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
13.65,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
13.700000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
13.75,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
13.8,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
13.850000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
13.9,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
13.950000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
14.0,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
14.05,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
14.100000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
14.15,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
14.200000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
14.25,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
14.3,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
14.350000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
14.4,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
14.450000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
14.5,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
14.55,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
14.600000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
14.65,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
14.700000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
14.75,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
14.8,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
14.850000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
14.9,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
14.950000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
15.0,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
15.05,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
15.100000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
15.15,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
15.200000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
15.25,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
15.3,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
15.350000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
15.4,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
15.450000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
15.5,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
15.55,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
15.600000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
15.65,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
15.700000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
15.75,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
15.8,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
15.850000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
15.9,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
15.950000000000001,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
16.0,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
16.05,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
16.1,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
16.150000000000002,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
16.2,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
16.25,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
16.3,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
16.35,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
16.400000000000002,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
16.45,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
16.5,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
16.55,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
16.6,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
16.650000000000002,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
16.7,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
16.75,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
16.8,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
16.85,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
16.900000000000002,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
16.95,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
17.0,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
17.05,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
17.1,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
17.150000000000002,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
17.2,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
17.25,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
17.3,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
17.35,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
17.400000000000002,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
17.45,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
17.5,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
17.55,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
17.6,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
17.650000000000002,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
17.7,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
17.75,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
17.8,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
17.85,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
17.900000000000002,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
17.95,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
18.0,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
18.05,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
18.1,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
18.150000000000002,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
18.2,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
18.25,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
18.3,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
18.35,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
18.400000000000002,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
18.45,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
18.5,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
18.55,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
18.6,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
18.650000000000002,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
18.7,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
18.75,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
18.8,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
18.85,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
18.900000000000002,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
18.95,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
19.0,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
19.05,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
19.1,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
19.150000000000002,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
19.200000000000003,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
19.25,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
19.3,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
19.35,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
19.400000000000002,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
19.450000000000003,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
19.5,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
19.55,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
19.6,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
19.650000000000002,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
19.700000000000003,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
19.75,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
19.8,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
19.85,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
19.900000000000002,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
19.950000000000003,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
20.0,0.00097387462505,0.00042371520022,0.00048697951132,5e-06,0.0012148573255,0.00050574128425,0.00048340426479
